aid;brand;mpnr;ean;name;desc;shop_cat;price;link;image;old_price;dlv_time;dlv_cost;pzn;promo_text;
SE-096-ME10-AS1;Seni;SE-096-ME10-AS1;5900516695750;Seni Active Super Medium - Inkontinezpants bei mittlerer und schwerer Blasenschwäche - für Männer und Frauen - 10 Stk.;Seni Active Super Medium - Inkontinezslip/-einlagen bei mittlerer und schwerer Blascenschwäche (ehemals Seni Active)    Atmungsaktive elastische Inkontinenzslips wie gewöhnliche Unterwäsche an- und ausziehbar aufreißbare Seitennähte doppeltes Saugkissen mit Superabsorber flüssigkeitsabweisender seitlicher Auslaufschutz ideal für aktive Personen und beim Blasentraining.     Die Seni Active Super sind atmungsaktive elastische Inkontinenzslips für den täglichen Gebrauch. Die Slips fühlen sich an und sind wie normale Unterwäsche die man an- und ausziehen kann. Folglich bietet dies einen guten Komfort und Diskretion im Alltag. Aufreißbare Seitennähte sind für eine einfache Entsorgung des gebrauchten Produktes vorhanden. Ein doppeltes Saugkissen mit Superabsorber besitzen die Slips welche gleichzeitig die Neutralisierung von unangenehmen Gerüchen tätigt. Der Nässindikator ist eine weitere Innovation des Inkontinenzproduktes von Seni welches den Träger informiert wann der Slip gewechselt werden sollte.;Home > Inkontinenz > Nach Marken sortiert > Seni;7.45;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/seni/seni-active-super-medium.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/se-096-me10-as1.png;8.20;ca. 5-7 Tage;6.90;13475822;;
SE-096-LA10-AS1;Seni;SE-096-LA10-AS1;5900516695767;Seni Active Super Large - Inkontinezpants bei mittlerer und schwerer Blasenschwäche - für Männer und Frauen - 10 Stk.;Seni Active Super Large - Inkontinezslip/-einlagen bei mittlerer und schwerer Blascenschwäche (ehemals Seni Active)    Atmungsaktive elastische Inkontinenzslips wie gewöhnliche Unterwäsche an- und ausziehbar aufreißbare Seitennähte doppeltes Saugkissen mit Superabsorber flüssigkeitsabweisender seitlicher Auslaufschutz ideal für aktive Personen und beim Blasentraining.     Die Seni Active Super sind atmungsaktive elastische Inkontinenzslips für den täglichen Gebrauch. Die Slips fühlen sich an und sind wie normale Unterwäsche die man an- und ausziehen kann. Folglich bietet dies einen guten Komfort und Diskretion im Alltag. Aufreißbare Seitennähte sind für eine einfache Entsorgung des gebrauchten Produktes vorhanden. Ein doppeltes Saugkissen mit Superabsorber besitzen die Slips welche gleichzeitig die Neutralisierung von unangenehmen Gerüchen tätigt. Der Nässindikator ist eine weitere Innovation des Inkontinenzproduktes von Seni welches den Träger informiert wann der Slip gewechselt werden sollte.;Home > Inkontinenz > Nach Marken sortiert > Seni;7.89;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/seni/seni-active-super-large.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/se-096-la10-as1.png;8.68;ca. 5-7 Tage;6.90;13475845;;
SE-096-XL10-AS1;Seni;SE-096-XL10-AS1;5900516695774;Seni Active Super Extra Large - Inkontinenzpants mittlerer und schwerer Blasenschwäche - für Männer und Frauen - 10 Stk.;Seni Active Super Extra Large (ehemals Seni Active)    Atmungsaktive elastische Inkontinenzslips wie gewöhnliche Unterwäsche an- und ausziehbar aufreißbare Seitennähte doppeltes Saugkissen mit Superabsorber flüssigkeitsabweisender seitlicher Auslaufschutz ideal für aktive Personen und beim Blasentraining.;Home > Inkontinenz > Nach Marken sortiert > Seni;8.99;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/seni/seni-active-super-extra-large.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/se-096-xl10-as1.png;9.78;ca. 5-7 Tage;6.90;13475868;;
SE-096-2X10-A02;Seni;SE-096-2X10-A02;5900516696887;Seni ACTIVE Plus XXL - Gr. 2X-Large - Inkontinezhosen bei mittlerer bis schwerer Blasenschwäche - 10 Stk.;Seni ACTIVE Plus XXL - Gr. 2X-Large - Inkontinezhosen bei mittlerer bis schwerer Blasenschwäche    Seni Active Plus XXL Inkontinenzhöschen ohne Verschlüsse eignen sich bei adipösen bzw. sehr stark übergewichtigen Personen. Die Windelhose nimmt mit ihrer mittleren bis starken Saugkraft Harninkontinenz mittleren bis starken Grades auf. Da Seni Active Plus zum Schlüpfen ist fällt die Handhabung den Anwendern besonders leicht. Das heisst sie ist auch eine gute Wahl für Demenzerkrankte. Außerdem ist die Windelhose auch für Betroffene mit motorisch eingeschränkten Fähigkeiten geeignet.    Der Nässeindikator an der Außenseite informiert über den geeigneten Zeitpunkt eines Austauschs. Des Weiteren verfügt Seni Active Plus XXL einen besonders weichen Bauchbereich. Folglich passt sich das Material genau der Anatomie des Anwenders an. So dass ein Extra an Komfort erreicht wird.;Home > Inkontinenz > Nach Marken sortiert > Seni;16.96;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/seni/seni-active-plus-2-xl-a-10.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/se-096-2x10-a02-inko-versand.jpg;17.92;ca. 5-7 Tage;6.90;14162522;;
04030215;ONTEX;5160030280;5414874001899;iD Expert Light Normal pink - Einlage m. Klebestreifen & Schutzfolie - leichte Inkontinenz - 12 x 28 Stück - (ehemals EURON Micro super);iD Extra Light Normal    iD Light Mini/Normal ist eine speziell für Frauen entwickelte Einlage bei leichter Inkontinenz    iD Light Mini/Normal Einlagen sind individuell verpackt und geeignet für Tröpfcheninkontinenz bei Blasenschwäche. Diese Damenbinden sind anatomisch geformt und sorgen so für ein hohes Maß an Sicherheit und Diskretion.    iD Light Mini/Normal Einlagen sind individuell verpackt und geeignet für Tröpfcheninkontinenz bei Blasenschwäche. Diese Damenbinden sind anatomisch geformt und sorgen so für ein hohes Maß an Sicherheit und Diskretion.;Home > Inkontinenz;40.50;https://www.inko-versand.de/inkontinenzbedarf/id-expert-light-normal.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/d/id-expert-light-normal-plus-x28_inko-versand.jpg;55.00;ca. 5-7 Tage;6.90;09895754;;
04030126;ONTEX;5310275210;5414874002322;iD Expert Form Super (grün) Cotton Feel - Größe 2 - 64 x 33 cm - Vorlage für mittlere bis schwere Blasenschwäche - ehemals EURON Flex super-plus - 126 Stück/Karton;ID Expert Form - Super (grün) - Größe 2    Die ID Expert Form Vorlagen sind auf den Körper zugeschnittene Inkontinenz-Vorlagen die eine optimale Lösung für mittlere bis schwere Inkontinenz bei mobilen oder teilweise mobilen Patienten bieten. Diese Produkte haben eine hohe Absorptionsfähigkeit und sorgen dadurch für ein angenehm trockenes Gefühl. Verwendung mit elastischen Natzhosen.    • Odour Control - Ein Geruchskontrollsystem im absorbierenden Kern verhindert die Bildung von Ammoniak und damit verbundene unangenehme Gerüche.  • Fast Absorption - Die Aufnahmeschicht fördert ein schnelles Durchdringen des Urins in einen mehrschichtigen absorbierenden Kern der Superabsorber (SAP) enthält.  • SAP dienen dazu den Urin im Inneren der Einlage aufzunehmen und zu binden und dabei das Risiko einer erneuten Nässe zu verringern.  • Cotton Feel - Eine weiche textile Rückseite sorgt für maximalen Komfort und Diskretion.  • Dermatologically tested - ID Produkte wurden dermatologisch getestet. Dabei wurde nachgewiesen das;Home > Inkontinenz;73.60;https://www.inko-versand.de/inkontinenzbedarf/id-expert-form-super.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/d/id-expert-form-super-x21_size-3_inko-versand.jpg;80.96;ca. 5-7 Tage;6.90;02698542;;
04030137;ONTEX;5630475140;5414874003602;iD Expert Slip super X-large - grün - bei mittlerer bis schwerer Inkontinenz - 56 Stk./Karton (EURON Form super-plus);iD Expert Slip super X-large - grün    iD Expert Slips sind Windelhosen für Erwachsene haben eine atmungsaktive TBS Außenfolie und bieten einen optimalen Schutz bei mittlerer bis schwerer Inkontinenz. Ihre starke Saugleistung sowie der effektive Auslaufschutz bieten höchste Sicherheit und Komfort. Die ID Slips werden besonder für Peronen mit eingeschränkter Mobilität und bettlägerigen Personen empfohlen. Die Windelhose wird mit seitlichen Klebestreifen verschlossen. Latexfrei.    • Odour Control - Ein Geruchskontrollsystem im absorbierenden Kern verhindert die Bildung von Ammoniak und damit verbundene unangenehme Gerüche.  • Fast Absorption - Die Aufnahmeschicht fördert ein schnelles Durchdringen des Urins in einen mehrschichtigen absorbierenden Kern der Superabsorber (SAP) enthält. SAP dienen dazu den Urin im Inneren der Einlage aufzunehmen und zu binden und dabei das Risiko einer erneuten Nässe zu verringern.  • atmungsaktive Außenfolie.  • Anti Leakage Protection - Protection.  • Der integrierte Auslaufsch;Home > Inkontinenz;64.92;https://www.inko-versand.de/inkontinenzbedarf/id-expert-slip-super-x-large-gruen.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/d/id-expert-slip-xl-super-x21.jpg;71.41;ca. 5-7 Tage;6.90;02707519;;
04030155;ONTEX;5221040100;5414874005682;ID for Men Cotton Feel Level 2 (blau) - Vorlage für leichte bis mittlere Blasenschwäche - ehemals EURON Micro Men - 160 Stk./Karton;iD For Men Level 2    iD for Men Vorlagen sind individuell verpackt und geeignet für leichte bis mittlere Inkontinenz für Herren. Die Passform ist speziell für den optimalen Komfort und die Sicherheit für Herren entwickelt worden. Die elastischen Bündchen sowie die Klebestreifen an der Rückseite gewährleisten einen sicheren Tragekomfort.    iD For Men Level  sind speziell entwickelte Herren-Einlagen für leichte Blasenschwäche.    iD for Men Vorlagen sind individuell verpackt und geeignet für leichte bis mittlere Inkontinenz für Herren. Die Passform ist speziell für den optimalen Komfort und die Sicherheit für Herren entwickelt worden. Die elastischen Bündchen sowie die Klebestreifen an der Rückseite gewährleisten einen sicheren Tragekomfort.;Home > Inkontinenz;42.12;https://www.inko-versand.de/inkontinenzbedarf/id-for-men-level-2.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/d/id-for-men-level-2-beutel-_5221040100__inko-versand.jpg;49.63;ca. 5-7 Tage;6.90;10221498;;
03030134;ONTEX;5310265210;5414874002261;iD Expert Form - Extra (Violett) Cotton Feel - Größe 2 - 64 x 33 cm - Vorlage für mittlere bis schwere Blasenschwäche - ehemals EURON Flex super - 126 Stück/Karton;ID Expert Form - Extra    Die ID Expert Form Vorlagen sind auf den Körper zugeschnittene Inkontinenz-Vorlagen die eine optimale Lösung für mittlere bis schwere Inkontinenz bei mobilen oder teilweise mobilen Patienten bieten. Diese Produkte haben eine hohe Absorptionsfähigkeit und sorgen dadurch für ein angenehm trockenes Gefühl. Verwendung mit elastischen Natzhosen.    • Odour Control - Ein Geruchskontrollsystem im absorbierenden Kern verhindert die Bildung von Ammoniak und damit verbundene unangenehme Gerüche.  • Fast Absorption - Die Aufnahmeschicht fördert ein schnelles Durchdringen des Urins in einen mehrschichtigen absorbierenden Kern der Superabsorber (SAP) enthält.  • SAP dienen dazu den Urin im Inneren der Einlage aufzunehmen und zu binden und dabei das Risiko einer erneuten Nässe zu verringern.  • Cotton Feel - Eine weiche textile Rückseite sorgt für maximalen Komfort und Diskretion.  • Dermatologically tested - ID Produkte wurden dermatologisch getestet. Dabei wurde nachgewiesen dass sie keine Hauti;Home > Inkontinenz;51.00;https://www.inko-versand.de/inkontinenzbedarf/id-expert-form-extra-gr-2-violett.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/d/id-expert-form-extra-x21_inko-versand_2_.jpg;56.10;ca. 5-7 Tage;6.90;02698068;;
04030093;ONTEX;5630175140;5414874003305;iD Expert Slip super small - grün - bei mittlerer bis schwerer Inkontinenz - 56 Stk./Karton (EURON Form super-plus);iD Expert Slip super small - grün    iD Expert Slips sind Windelhosen für Erwachsene haben eine atmungsaktive TBS Außenfolie und bieten einen optimalen Schutz bei mittlerer bis schwerer Inkontinenz. Ihre starke Saugleistung sowie der effektive Auslaufschutz bieten höchste Sicherheit und Komfort. Die ID Slips werden besonder für Peronen mit eingeschränkter Mobilität und bettlägerigen Personen empfohlen. Die Windelhose wird mit seitlichen Klebestreifen verschlossen. Latexfrei.    • Odour Control - Ein Geruchskontrollsystem im absorbierenden Kern verhindert die Bildung von Ammoniak und damit verbundene unangenehme Gerüche.  • Fast Absorption - Die Aufnahmeschicht fördert ein schnelles Durchdringen des Urins in einen mehrschichtigen absorbierenden Kern der Superabsorber (SAP) enthält. SAP dienen dazu den Urin im Inneren der Einlage aufzunehmen und zu binden und dabei das Risiko einer erneuten Nässe zu verringern.  • atmungsaktive Außenfolie.  • Anti Leakage Protection - Protection.  • Der integrierte Auslaufschut;Home > Inkontinenz;33.70;https://www.inko-versand.de/inkontinenzbedarf/id-expert-slip-super-small-gruen.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/d/id-expert-slip-super-x20_inko-versand.jpg;37.07;ca. 5-7 Tage;6.90;02704099;;
04030120;ONTEX;5310260210;5414874002247;iD Expert Form - Plus (blau) Cotton Feel - Größe 2 - 64 x 33 cm - Vorlage für mittlere bis schwere Blasenschwäche - ehemals EURON Flex extra - 126 Stück/Karton;ID Expert Form - Plus    Die ID Expert Form Vorlagen sind auf den Körper zugeschnittene Inkontinenz-Vorlagen die eine optimale Lösung für mittlere bis schwere Inkontinenz bei mobilen oder teilweise mobilen Patienten bieten. Diese Produkte haben eine hohe Absorptionsfähigkeit und sorgen dadurch für ein angenehm trockenes Gefühl. Verwendung mit elastischen Natzhosen.    • Odour Control - Ein Geruchskontrollsystem im absorbierenden Kern verhindert die Bildung von Ammoniak und damit verbundene unangenehme Gerüche.  • Fast Absorption - Die Aufnahmeschicht fördert ein schnelles Durchdringen des Urins in einen mehrschichtigen absorbierenden Kern der Superabsorber (SAP) enthält.  • SAP dienen dazu den Urin im Inneren der Einlage aufzunehmen und zu binden und dabei das Risiko einer erneuten Nässe zu verringern.  • Cotton Feel - Eine weiche textile Rückseite sorgt für maximalen Komfort und Diskretion.  • Dermatologically tested - ID Produkte wurden dermatologisch getestet. Dabei wurde nachgewiesen dass sie keine Hautir;Home > Inkontinenz;47.30;https://www.inko-versand.de/inkontinenzbedarf/id-pants-plus-x-large-blau.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/d/id-expert-form-plus-x21_inko-versand.jpg;52.03;ca. 5-7 Tage;6.90;02698039;;
04030212;ONTEX;5160040280;5414874001912;iD Expert Light Extra grün - leichte Inkontinenz - 10 x 28 Stück - (ehemals EURON Micro extra-plus);iD Light Mini Plus    iD Light Mini/Normal ist eine speziell für Frauen entwickelte Einlage bei leichter Inkontinenz    iD Light Mini/Normal Einlagen sind individuell verpackt und geeignet für Tröpfcheninkontinenz bei Blasenschwäche. Diese Damenbinden sind anatomisch geformt und sorgen so für ein hohes Maß an Sicherheit und Diskretion.    iD Light Mini/Normal Einlagen sind individuell verpackt und geeignet für Tröpfcheninkontinenz bei Blasenschwäche. Diese Damenbinden sind anatomisch geformt und sorgen so für ein hohes Maß an Sicherheit und Diskretion.;Home > Inkontinenz;44.55;https://www.inko-versand.de/inkontinenzbedarf/id-expert-light-extra.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/d/id-expert-light-extra-plus-x28_inko-versand.jpg;60.50;ca. 5-7 Tage;6.90;09895777;;
04030145;ONTEX;5310155280;5414874002209;iD Expert Form - Normal (grau) - Cotton Feel - Größe 1 - 53cm x 26/24cm - Vorlage für mittlere bis schwere Blasenschwäche - ehemals EURON Flex ultra-plus - 112 Stück/Karton;ID Expert Form - Normal    Die ID Expert Form Vorlagen sind auf den Körper zugeschnittene Inkontinenz-Vorlagen die eine optimale Lösung für mittlere bis schwere Inkontinenz bei mobilen oder teilweise mobilen Patienten bieten. Diese Produkte haben eine hohe Absorptionsfähigkeit und sorgen dadurch für ein angenehm trockenes Gefühl. Verwendung mit elastischen Natzhosen.    • Odour Control - Ein Geruchskontrollsystem im absorbierenden Kern verhindert die Bildung von Ammoniak und damit verbundene unangenehme Gerüche.  • Fast Absorption - Die Aufnahmeschicht fördert ein schnelles Durchdringen des Urins in einen mehrschichtigen absorbierenden Kern der Superabsorber (SAP) enthält.  • SAP dienen dazu den Urin im Inneren der Einlage aufzunehmen und zu binden und dabei das Risiko einer erneuten Nässe zu verringern.  • Cotton Feel - Eine weiche textile Rückseite sorgt für maximalen Komfort und Diskretion.  • Dermatologically tested - ID Produkte wurden dermatologisch getestet. Dabei wurde nachgewiesen dass sie keine Haut;Home > Inkontinenz;29.95;https://www.inko-versand.de/inkontinenzbedarf/id-expert-form-normal.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/d/id-form-normal-x21_inko-versand.jpg;32.95;ca. 5-7 Tage;6.90;02696081;;
04030092;ONTEX;5310375210;5414874002346;iD Expert Form Super (grün) Cotton Feel - Größe 3 - 74cm x 37/36cm - Vorlage für mittlere bis schwere Blasenschwäche - ehemals EURON Flex maxi-plus - 84 Stück/Karton;ID Expert Form - Super (grün) - Größe 3    Die ID Expert Form Vorlagen sind auf den Körper zugeschnittene Inkontinenz-Vorlagen die eine optimale Lösung für mittlere bis schwere Inkontinenz bei mobilen oder teilweise mobilen Patienten bieten. Diese Produkte haben eine hohe Absorptionsfähigkeit und sorgen dadurch für ein angenehm trockenes Gefühl. Verwendung mit elastischen Natzhosen.    • Odour Control - Ein Geruchskontrollsystem im absorbierenden Kern verhindert die Bildung von Ammoniak und damit verbundene unangenehme Gerüche.  • Fast Absorption - Die Aufnahmeschicht fördert ein schnelles Durchdringen des Urins in einen mehrschichtigen absorbierenden Kern der Superabsorber (SAP) enthält.  • SAP dienen dazu den Urin im Inneren der Einlage aufzunehmen und zu binden und dabei das Risiko einer erneuten Nässe zu verringern.  • Cotton Feel - Eine weiche textile Rückseite sorgt für maximalen Komfort und Diskretion.  • Dermatologically tested - ID Produkte wurden dermatologisch getestet. Dabei wurde nachgewiesen das;Home > Inkontinenz;56.10;https://www.inko-versand.de/inkontinenzbedarf/id-expert-form-super-gr-3-gruen.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/d/id-expert-form-super-x21_inko-versand.jpg;58.91;ca. 5-7 Tage;6.90;02698571;;
04030071;ONTEX;5531255140;5414874002841;iD Pants Normal - grau - leichter bis mittlerer Blasenschwäche (ehemals EURON Mobil) - 112 Stück/Karton;iD Pants Normal Mediaum - grau    iD Pants sind speziell entwickelte Windelhosen für Damen und Herren bei leichter bis mittlerer Blasenschwäche. Die Pants sind wie normale Unterwäsche anzulegen und können nach Gebrauch durch die aufreißbaren Seitennähte bequem entsorgen werden.    Dank des ultraweichen Materials und der anatomischen Passform sind die iD Pants Fit&Feel jetzt noch discreter zu tragen und garantieren dabei ein Maximum an Sicherheit. Genießen Sie weiterhin Ihr aktives Leben ohne Einschränkungen!    Odour Control – Geruchskontrollsystem  Schnell absorbierend – schnelles Durchdringen des Urins in einen mehrschichtigen absorbierenden Kern der SuperabsorberSuperabsorber oder SAP sind Kunststoffe die ein vielfaches ihre eigenen Gewichtes an Flüssigkeit aufsaugen können. Beim Aufsaugen quillt der Kunststoff zu einem Hydro-Gel auf.  Perfekter Sitz – anatomische geformt  Cotton Feel – weiche textile Rückseite für maximalen Komfort und Diskretion  Anti Leakage Protection – integrierte Auslaufschutz aus wa;Home > Inkontinenz;78.40;https://www.inko-versand.de/inkontinenzbedarf/id-pants-normal-medium-grau.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/d/id-pants-normal-m-x14_inko-versand.jpg;82.32;ca. 5-7 Tage;6.90;00142102;;
